year,month,day,date,fruits_veggies,daily_stress,places_visited,core_circle,supporting_others,social_network,achievement,donation,bmi_range,todo_completed,flow,daily_steps,live_vision,sleep_hours,lost_vacation,daily_shouting,sufficient_income,personal_awards,time_for_passion,weekly_meditation,age,gender,work_life_balance_score,Positive Experience Index,Negative Experience Index,median
2020,9,24,2020-09-24,3,3,4,10,9,10,3,4,2,8,4,10,0,5,0,7,2,10,8,7,36 to 50,Female,698.5,71,32,12.9
2020,9,24,2020-09-24,3,4,0,10,8,8,4,4,1,5,9,10,4,7,3,4,2,6,4,7,Less than 20,Female,702.3,71,32,12.9
2020,9,24,2020-09-24,4,4,0,9,7,8,5,3,1,5,8,10,3,7,3,4,2,5,4,5,Less than 20,Female,692.1,71,32,12.9
2020,9,24,2020-09-24,5,4,0,4,10,10,3,3,1,3,0,2,2,7,0,7,2,7,0,0,51 or more,Female,646.3,71,32,12.9
2020,9,24,2020-09-24,1,2,2,6,6,5,4,2,1,10,6,4,5,8,5,1,2,6,6,5,51 or more,Female,680.9,71,32,12.9
2020,9,24,2020-09-24,4,3,2,4,10,10,5,3,2,6,4,6,6,7,0,2,2,7,6,7,51 or more,Female,693.0,71,32,12.9
2020,9,24,2020-09-24,2,2,10,10,10,10,5,5,2,8,8,10,4,8,2,4,2,5,7,10,21 to 35,Female,733.1,71,32,12.9
2020,9,24,2020-09-24,2,3,5,2,10,10,3,5,2,5,8,5,5,8,0,3,2,5,6,10,21 to 35,Female,694.7,71,32,12.9
2020,9,24,2020-09-24,5,4,0,2,10,10,3,1,2,8,6,5,2,8,10,2,2,8,7,5,51 or more,Male,659.0,71,32,12.9
2020,9,24,2020-09-24,3,2,5,0,1,1,0,0,1,0,0,1,0,8,10,8,2,0,0,0,51 or more,Male,563.0,71,32,12.9
2020,9,24,2020-09-24,5,1,6,8,10,10,7,5,1,10,7,10,9,8,0,1,2,10,10,5,51 or more,Female,780.7,71,32,12.9
2020,9,24,2020-09-24,3,3,4,5,4,4,4,0,1,8,3,10,5,6,5,6,2,0,5,6,21 to 35,Male,654.5,71,32,12.9
2020,9,24,2020-09-24,1,3,0,5,4,8,5,1,1,5,5,2,2,6,0,9,2,7,3,4,36 to 50,Female,639.3,71,32,12.9
2020,9,24,2020-09-24,1,5,1,2,2,1,0,0,1,4,1,1,0,6,0,5,2,2,0,3,51 or more,Female,579.6,71,32,12.9
2020,9,24,2020-09-24,1,4,7,7,4,4,5,1,1,8,1,8,2,7,0,1,1,4,3,5,36 to 50,Female,649.2,71,32,12.9
2020,9,24,2020-09-24,2,2,3,5,6,10,7,3,2,6,7,8,10,8,0,4,1,7,10,9,36 to 50,Female,697.0,71,32,12.9
2020,9,25,2020-09-25,2,1,3,4,0,3,2,0,2,3,4,7,0,8,0,0,1,2,1,3,21 to 35,Female,601.6,71,32,12.9
2020,9,25,2020-09-25,2,2,2,4,4,10,4,3,2,5,7,4,9,7,5,5,2,5,6,2,21 to 35,Female,656.9,71,32,12.9
2020,9,25,2020-09-25,2,4,6,4,4,7,5,5,1,6,7,6,2,5,0,5,1,8,3,5,36 to 50,Female,663.7,71,32,12.9
2020,9,25,2020-09-25,3,4,2,4,6,8,6,3,2,6,5,5,5,8,10,3,2,5,3,6,36 to 50,Female,648.8,71,32,12.9
2020,9,25,2020-09-25,0,5,0,5,5,10,4,1,2,7,6,2,5,7,0,10,1,5,2,5,51 or more,Female,605.5,71,32,12.9
2020,9,25,2020-09-25,3,5,4,6,6,6,8,5,1,8,1,10,10,5,5,8,2,10,6,5,21 to 35,Female,696.8,71,32,12.9
2020,9,25,2020-09-25,1,4,1,7,8,4,5,5,2,7,3,1,5,8,4,4,2,6,1,2,36 to 50,Female,637.8,71,32,12.9
2020,9,25,2020-09-25,0,5,0,2,10,10,5,5,1,8,3,8,2,5,10,3,2,3,10,7,51 or more,Female,665.8,71,32,12.9
2020,9,25,2020-09-25,5,4,7,3,2,6,1,2,2,8,3,6,2,7,0,3,1,4,0,5,21 to 35,Male,626.7,71,32,12.9
2020,9,25,2020-09-25,2,1,4,4,1,10,2,5,2,6,2,10,2,6,0,1,2,2,4,5,21 to 35,Female,664.7,71,32,12.9
2020,9,25,2020-09-25,3,5,4,10,10,10,4,2,1,9,4,5,2,6,5,3,2,5,1,2,21 to 35,Female,672.2,71,32,12.9
2020,9,25,2020-09-25,3,3,10,8,10,10,10,5,2,8,8,6,10,6,3,3,2,10,5,5,21 to 35,Female,733.6,71,32,12.9
2020,9,25,2020-09-25,4,5,7,2,3,8,5,3,1,0,1,10,1,5,6,7,1,3,1,5,51 or more,Male,618.6,71,32,12.9
2020,9,25,2020-09-25,3,2,9,10,10,10,10,5,1,8,6,10,5,7,1,3,2,10,7,10,21 to 35,Male,768.6,71,32,12.9
2020,9,25,2020-09-25,3,3,5,5,5,10,10,3,2,6,2,10,2,7,2,2,2,10,1,2,21 to 35,Female,678.5,71,32,12.9
2020,9,25,2020-09-25,3,4,3,4,10,5,10,5,2,5,1,4,0,6,10,1,1,10,0,3,51 or more,Female,627.8,71,32,12.9
2020,9,25,2020-09-25,1,2,6,3,3,6,2,2,2,7,1,10,0,7,0,6,2,5,0,4,36 to 50,Female,632.6,71,32,12.9
2020,9,25,2020-09-25,0,3,6,6,4,7,7,2,1,9,9,6,2,8,7,1,2,6,8,7,51 or more,Male,691.5,71,32,12.9
2020,9,25,2020-09-25,5,2,6,8,6,9,4,5,2,9,6,10,4,7,0,2,2,7,8,10,51 or more,Female,731.2,71,32,12.9
2020,9,25,2020-09-25,2,3,6,10,5,10,5,2,1,8,5,10,1,8,7,4,2,10,4,4,51 or more,Female,695.7,71,32,12.9
2020,9,25,2020-09-25,4,5,4,4,5,5,4,2,1,3,5,4,3,6,8,1,2,4,2,5,21 to 35,Female,643.1,71,32,12.9
2020,9,25,2020-09-25,1,2,7,5,10,10,7,5,1,8,4,9,0,9,0,4,2,10,1,10,36 to 50,Female,724.6,71,32,12.9
2020,9,26,2020-09-26,4,2,5,1,2,2,2,2,2,7,3,2,0,7,0,1,1,3,3,5,21 to 35,Female,612.3,71,32,12.9
2020,9,26,2020-09-26,5,2,6,2,0,4,5,0,1,5,1,7,2,6,0,10,2,10,3,7,Less than 20,Male,655.6,71,32,12.9
2020,9,26,2020-09-26,2,3,4,3,1,4,1,0,1,6,1,2,1,8,4,2,2,3,3,5,Less than 20,Male,621.0,71,32,12.9
2020,9,26,2020-09-26,1,4,0,7,2,3,1,2,1,5,1,2,2,7,10,2,2,6,0,0,51 or more,Male,600.4,71,32,12.9
2020,9,26,2020-09-26,4,2,7,10,10,8,3,4,2,7,8,10,7,7,4,3,2,7,8,7,51 or more,Female,724.4,71,32,12.9
2020,9,26,2020-09-26,4,3,3,2,3,10,1,2,2,5,1,4,1,7,3,4,2,10,2,7,36 to 50,Female,639.9,71,32,12.9
2020,9,26,2020-09-26,2,2,0,3,0,2,2,0,1,3,4,8,0,7,0,6,1,1,3,7,21 to 35,Male,605.0,71,32,12.9
2020,9,26,2020-09-26,1,3,8,1,1,2,2,2,1,7,3,1,2,8,0,1,1,0,3,2,51 or more,Female,612.3,71,32,12.9
2020,9,26,2020-09-26,5,1,6,10,8,10,5,5,2,10,8,10,7,8,0,2,2,8,10,10,51 or more,Female,762.0,71,32,12.9
2020,9,26,2020-09-26,1,2,2,5,6,4,3,3,1,8,3,1,10,7,0,10,2,5,0,10,51 or more,Female,661.4,71,32,12.9
2020,9,26,2020-09-26,4,3,4,10,10,10,4,3,2,10,7,6,10,7,0,3,2,10,5,7,51 or more,Female,725.3,71,32,12.9
2020,9,26,2020-09-26,3,4,0,9,10,4,4,4,1,9,0,10,0,7,0,0,1,6,0,3,36 to 50,Female,663.2,71,32,12.9
2020,9,26,2020-09-26,2,3,1,2,6,2,0,1,2,5,1,1,0,5,10,2,2,10,1,2,51 or more,Female,586.2,71,32,12.9
2020,9,26,2020-09-26,5,5,4,8,10,10,3,5,1,8,1,7,5,7,10,2,2,10,1,10,51 or more,Male,703.4,71,32,12.9
2020,9,26,2020-09-26,3,5,10,2,2,3,1,1,1,7,2,8,1,6,0,3,2,4,3,10,21 to 35,Male,655.8,71,32,12.9
2020,9,26,2020-09-26,0,2,0,0,3,4,3,5,2,2,2,2,10,8,0,1,2,8,0,10,36 to 50,Female,643.1,71,32,12.9
2020,9,26,2020-09-26,3,3,7,10,10,4,4,5,1,5,1,6,10,7,0,5,1,2,1,8,36 to 50,Female,682.8,71,32,12.9
2020,9,26,2020-09-26,2,2,0,0,7,2,7,2,2,6,4,5,5,8,0,3,2,3,1,10,51 or more,Female,647.1,71,32,12.9
2020,9,27,2020-09-27,1,3,2,3,7,3,3,2,2,4,3,3,3,5,7,1,2,3,3,7,21 to 35,Male,615.5,71,32,12.9
2020,9,27,2020-09-27,2,2,8,5,2,6,8,1,2,7,2,3,3,7,0,1,2,3,3,7,21 to 35,Male,656.7,71,32,12.9
2020,9,27,2020-09-27,5,3,0,4,8,4,7,0,1,6,7,10,7,6,3,5,2,7,10,5,21 to 35,Female,695.3,71,32,12.9
2020,9,27,2020-09-27,1,2,3,6,10,10,1,0,1,8,1,8,2,8,0,1,2,3,8,7,21 to 35,Female,686.8,71,32,12.9
2020,9,27,2020-09-27,3,3,2,6,3,10,5,1,1,8,2,9,3,7,3,2,1,4,4,6,51 or more,Male,659.6,71,32,12.9
2020,9,27,2020-09-27,3,4,7,10,5,5,3,5,1,5,6,8,3,7,5,2,1,8,8,7,21 to 35,Female,688.3,71,32,12.9
2020,9,27,2020-09-27,1,5,1,4,4,8,1,1,1,2,5,1,1,7,7,4,1,4,3,2,21 to 35,Female,590.0,71,32,12.9
2020,9,27,2020-09-27,5,4,3,4,0,5,3,2,2,5,4,7,0,7,0,6,2,5,0,5,36 to 50,Male,628.6,71,32,12.9
2020,9,27,2020-09-27,3,1,5,6,3,5,2,5,1,10,2,5,3,7,0,1,2,3,2,10,51 or more,Female,692.8,71,32,12.9
2020,9,28,2020-09-28,2,2,3,4,10,5,4,1,2,5,3,7,5,5,0,10,1,3,4,7,21 to 35,Male,626.5,71,32,12.9
2020,9,28,2020-09-28,3,2,5,4,7,6,3,4,1,4,6,8,2,8,2,1,2,1,1,4,36 to 50,Female,676.6,71,32,12.9
2020,9,28,2020-09-28,5,1,10,4,5,10,1,5,2,2,2,2,5,8,0,0,2,8,0,2,51 or more,Male,677.1,71,32,12.9
2020,9,28,2020-09-28,1,3,0,5,3,3,1,0,2,1,4,1,1,8,7,2,1,6,5,4,21 to 35,Female,578.3,71,32,12.9
2020,9,28,2020-09-28,5,4,6,6,6,2,3,5,1,8,3,10,0,8,5,1,1,6,4,6,36 to 50,Female,673.6,71,32,12.9
2020,9,28,2020-09-28,3,3,2,7,10,4,5,5,1,5,4,10,7,8,0,4,1,8,2,5,21 to 35,Female,688.9,71,32,12.9
2020,9,28,2020-09-28,2,3,10,5,4,4,5,3,1,7,3,3,1,8,2,4,2,10,6,8,21 to 35,Female,685.8,71,32,12.9
2020,9,28,2020-09-28,5,5,8,9,6,10,1,1,2,10,5,6,10,7,7,6,2,8,2,8,51 or more,Female,681.1,71,32,12.9
2020,9,28,2020-09-28,3,3,10,10,10,10,10,5,1,8,5,4,5,7,7,0,2,10,6,10,36 to 50,Female,747.0,71,32,12.9
2020,9,28,2020-09-28,5,4,7,5,10,10,4,3,2,9,4,5,4,9,10,1,2,7,5,5,36 to 50,Female,684.7,71,32,12.9
2020,9,28,2020-09-28,3,1,1,5,5,3,4,5,1,8,7,5,5,6,7,3,1,7,7,10,51 or more,Male,677.3,71,32,12.9
2020,9,28,2020-09-28,4,3,3,3,10,10,6,5,1,9,5,10,2,8,5,7,2,4,6,7,36 to 50,Female,705.9,71,32,12.9
2020,9,28,2020-09-28,3,4,4,3,8,10,5,1,2,4,4,5,2,8,6,0,2,1,2,7,21 to 35,Female,643.7,71,32,12.9
2020,9,28,2020-09-28,3,2,4,10,10,6,3,2,1,1,2,10,1,7,0,2,1,1,3,5,36 to 50,Female,661.5,71,32,12.9
2020,9,28,2020-09-28,2,5,2,1,3,5,2,3,2,2,5,10,3,7,5,10,1,6,0,1,21 to 35,Female,585.0,71,32,12.9
2020,9,28,2020-09-28,4,1,8,5,10,2,10,5,2,5,10,4,10,9,3,3,1,8,9,10,21 to 35,Female,716.8,71,32,12.9
2020,9,28,2020-09-28,4,3,5,4,3,2,5,1,2,5,2,5,0,8,5,4,2,7,1,5,36 to 50,Female,626.7,71,32,12.9
2020,9,28,2020-09-28,4,2,3,6,7,2,5,1,1,10,4,3,3,8,0,1,1,6,3,5,21 to 35,Male,665.4,71,32,12.9
2020,9,28,2020-09-28,3,2,8,9,5,7,5,3,1,8,4,9,3,7,7,2,1,6,8,5,21 to 35,Female,688.5,71,32,12.9
2020,9,28,2020-09-28,3,1,5,10,10,5,4,5,1,7,3,8,10,6,0,0,2,10,4,9,51 or more,Male,742.5,71,32,12.9
2020,9,28,2020-09-28,4,4,2,8,10,6,10,3,2,8,3,7,10,7,0,1,2,4,8,5,36 to 50,Female,705.1,71,32,12.9
2020,9,28,2020-09-28,1,3,2,3,1,10,4,3,1,7,8,6,1,9,0,7,2,4,8,7,Less than 20,Female,674.7,71,32,12.9
2020,9,29,2020-09-29,2,2,4,1,4,3,3,0,2,6,1,5,2,7,10,2,2,10,3,6,36 to 50,Female,619.7,71,32,12.9
2020,9,29,2020-09-29,3,5,10,10,5,10,2,4,2,2,1,8,5,7,0,1,2,10,2,4,36 to 50,Female,681.5,71,32,12.9
2020,9,29,2020-09-29,3,5,5,10,10,7,0,5,2,0,3,4,4,6,0,6,2,7,10,3,36 to 50,Female,663.5,71,32,12.9
2020,9,29,2020-09-29,2,2,3,5,8,9,7,4,1,8,8,6,8,7,2,4,2,6,5,9,36 to 50,Male,718.5,71,32,12.9
2020,9,29,2020-09-29,1,4,3,6,10,3,3,0,1,7,2,2,2,6,10,7,1,6,2,5,21 to 35,Female,603.6,71,32,12.9
2020,9,29,2020-09-29,5,3,6,10,10,8,10,4,1,7,5,6,5,8,6,2,2,10,7,10,51 or more,Female,744.2,71,32,12.9
2020,9,29,2020-09-29,5,5,0,4,10,10,5,5,1,10,2,4,6,8,0,2,2,10,2,7,36 to 50,Female,709.8,71,32,12.9
2020,9,29,2020-09-29,2,4,2,1,1,1,1,0,1,1,4,5,2,9,5,0,1,2,7,10,36 to 50,Male,609.9,71,32,12.9
2020,9,29,2020-09-29,2,1,4,10,4,10,10,2,1,10,6,10,4,6,7,2,2,7,4,4,36 to 50,Male,710.6,71,32,12.9
2020,9,29,2020-09-29,2,3,10,6,10,5,4,4,2,7,3,7,5,7,2,6,2,7,5,5,51 or more,Female,681.3,71,32,12.9
2020,9,29,2020-09-29,5,2,4,2,0,1,0,1,1,3,0,6,0,7,10,0,2,5,1,10,51 or more,Male,626.7,71,32,12.9
2020,9,29,2020-09-29,1,5,4,4,8,10,7,5,2,3,7,6,3,6,0,9,2,5,2,2,21 to 35,Female,648.6,71,32,12.9
2020,9,29,2020-09-29,2,2,1,2,1,1,2,2,1,7,1,5,10,6,10,7,1,4,10,7,21 to 35,Male,621.2,71,32,12.9
2020,9,29,2020-09-29,3,4,2,6,3,8,3,1,1,7,6,6,1,9,8,2,2,5,2,2,Less than 20,Female,649.2,71,32,12.9
2020,9,29,2020-09-29,2,4,10,5,3,8,7,4,2,8,8,10,5,8,0,3,2,10,6,10,Less than 20,Female,716.1,71,32,12.9
2020,9,29,2020-09-29,5,2,10,6,10,10,6,5,2,7,4,10,2,7,0,2,2,10,1,10,21 to 35,Female,729.5,71,32,12.9
2020,9,29,2020-09-29,5,2,10,10,4,10,3,5,1,7,8,5,6,9,4,1,2,10,1,4,21 to 35,Female,730.6,71,32,12.9
2020,9,29,2020-09-29,4,3,4,8,10,8,5,3,1,7,6,1,7,6,3,3,2,10,7,5,36 to 50,Female,708.8,71,32,12.9
2020,9,29,2020-09-29,3,3,5,3,7,9,9,3,2,9,9,5,9,7,0,1,2,9,7,10,51 or more,Male,721.7,71,32,12.9
2020,9,29,2020-09-29,1,2,3,2,10,8,5,0,1,7,6,10,2,5,10,1,2,4,6,3,21 to 35,Female,662.8,71,32,12.9
2020,9,29,2020-09-29,3,4,7,1,2,2,0,1,1,2,0,2,3,7,0,5,2,3,0,3,36 to 50,Female,608.9,71,32,12.9
2020,9,29,2020-09-29,5,1,5,10,10,3,5,1,1,6,2,5,3,8,0,0,2,1,3,10,51 or more,Female,701.5,71,32,12.9
2020,9,29,2020-09-29,3,5,5,5,9,8,6,4,2,5,1,4,0,6,10,3,2,10,2,2,36 to 50,Female,638.0,71,32,12.9
2020,9,29,2020-09-29,2,3,3,7,10,7,1,3,2,8,0,6,2,8,2,2,2,6,4,3,21 to 35,Female,657.5,71,32,12.9
2020,9,30,2020-09-30,5,4,9,5,8,10,8,1,1,5,6,7,8,6,10,0,2,10,10,5,21 to 35,Male,718.5,71,32,12.9
2020,9,30,2020-09-30,2,2,4,5,4,5,1,5,2,6,4,3,4,7,0,0,2,10,8,7,51 or more,Female,678.8,71,32,12.9
2020,9,30,2020-09-30,3,4,1,7,5,8,2,5,1,9,3,5,2,5,10,7,1,3,1,5,36 to 50,Female,626.1,71,32,12.9
2020,9,30,2020-09-30,4,3,4,5,10,10,7,4,1,8,4,3,7,5,0,2,2,5,8,10,51 or more,Female,722.6,71,32,12.9
2020,9,30,2020-09-30,5,2,5,8,10,7,5,5,1,5,7,10,5,7,0,3,2,5,5,8,51 or more,Female,734.6,71,32,12.9
2020,9,30,2020-09-30,2,5,3,4,10,5,2,5,1,0,1,3,1,8,10,10,2,4,0,3,36 to 50,Female,611.0,71,32,12.9
2020,9,30,2020-09-30,2,5,3,6,3,5,2,1,1,7,2,7,1,10,10,3,2,2,1,4,21 to 35,Female,625.8,71,32,12.9
2020,9,30,2020-09-30,0,2,0,3,3,10,7,2,1,5,2,4,6,6,10,3,2,5,3,5,21 to 35,Female,641.4,71,32,12.9
2020,9,30,2020-09-30,2,5,5,6,3,5,2,1,1,7,2,7,1,10,10,3,1,2,2,3,21 to 35,Female,612.2,71,32,12.9
2020,9,30,2020-09-30,1,2,10,5,3,2,5,2,1,8,1,5,2,7,0,0,1,7,1,4,36 to 50,Female,652.0,71,32,12.9
2020,9,30,2020-09-30,3,1,1,6,7,1,4,5,1,8,2,6,4,8,0,4,2,8,8,8,21 to 35,Male,701.7,71,32,12.9
2020,9,30,2020-09-30,3,1,10,7,5,4,2,2,2,6,3,2,3,8,0,7,2,10,1,7,21 to 35,Female,663.5,71,32,12.9
2020,9,30,2020-09-30,2,4,1,5,5,2,4,2,2,5,0,9,3,7,1,10,2,8,0,4,36 to 50,Female,618.8,71,32,12.9
2020,10,1,2020-10-01,3,1,10,7,10,10,9,3,2,7,3,7,5,5,0,1,2,10,4,7,51 or more,Male,721.7,71,32,12.9
2020,10,1,2020-10-01,1,0,10,10,10,1,3,5,2,8,1,2,4,8,10,10,2,3,8,2,51 or more,Female,651.6,71,32,12.9
2020,10,1,2020-10-01,5,2,1,2,6,2,2,4,1,8,5,10,1,6,0,2,2,9,5,7,51 or more,Female,693.6,71,32,12.9
2020,10,1,2020-10-01,3,2,3,8,10,10,4,5,1,10,4,5,2,9,4,10,2,10,7,7,36 to 50,Female,711.9,71,32,12.9
2020,10,1,2020-10-01,3,4,4,5,10,3,1,5,2,5,1,4,2,7,10,3,1,3,1,7,36 to 50,Female,611.0,71,32,12.9
2020,10,1,2020-10-01,1,3,3,2,10,5,2,2,1,6,1,2,2,8,0,5,2,10,4,2,36 to 50,Female,651.6,71,32,12.9
2020,10,1,2020-10-01,4,0,3,5,2,2,4,0,2,8,4,3,1,7,0,1,2,9,4,3,51 or more,Male,651.6,71,32,12.9
2020,10,1,2020-10-01,5,0,9,10,10,10,10,4,1,10,10,10,10,7,0,0,2,6,10,10,51 or more,Female,802.6,71,32,12.9
2020,10,1,2020-10-01,3,1,8,4,4,10,5,2,1,7,8,10,1,8,0,2,1,7,2,7,36 to 50,Female,695.7,71,32,12.9
2020,10,1,2020-10-01,1,5,1,6,7,3,2,2,2,2,6,5,1,6,2,2,2,1,4,4,21 to 35,Female,614.4,71,32,12.9
2020,10,1,2020-10-01,1,3,10,10,3,1,10,1,2,8,5,5,4,8,3,5,1,10,10,10,21 to 35,Female,672.6,71,32,12.9
2020,10,2,2020-10-02,4,3,6,6,6,10,10,5,2,7,4,8,3,6,0,3,1,5,2,7,36 to 50,Female,681.3,71,32,12.9
2020,10,2,2020-10-02,4,3,6,6,6,9,7,3,2,6,8,6,4,9,2,5,2,6,7,7,21 to 35,Female,696.8,71,32,12.9
2020,10,2,2020-10-02,2,0,1,10,10,10,6,4,2,8,6,10,5,10,0,1,2,1,8,10,36 to 50,Female,728.4,71,32,12.9
2020,10,2,2020-10-02,4,5,10,5,10,10,10,5,2,10,10,10,10,7,0,1,2,5,10,10,51 or more,Female,758.4,71,32,12.9
2020,10,2,2020-10-02,2,5,8,4,7,10,4,2,2,4,2,8,1,7,5,1,2,5,1,2,36 to 50,Male,640.7,71,32,12.9
2020,10,2,2020-10-02,2,2,4,9,10,2,5,5,2,7,6,3,3,6,8,1,2,8,5,8,51 or more,Male,676.9,71,32,12.9
2020,10,2,2020-10-02,1,2,3,5,0,3,2,0,1,7,1,1,5,8,5,0,1,3,2,3,21 to 35,Female,607.2,71,32,12.9
2020,10,2,2020-10-02,3,2,8,9,9,9,7,2,1,7,6,10,5,8,8,2,2,10,8,6,51 or more,Female,731.4,71,32,12.9
2020,10,2,2020-10-02,2,2,10,4,6,3,2,1,2,6,3,8,0,7,0,7,2,4,2,3,36 to 50,Female,637.3,71,32,12.9
2020,10,2,2020-10-02,3,4,8,9,10,4,6,5,1,6,5,3,9,8,2,0,2,8,8,4,36 to 50,Female,723.2,71,32,12.9
2020,10,3,2020-10-03,0,2,1,10,10,10,6,3,1,7,2,5,3,8,10,1,1,10,6,8,21 to 35,Female,677.7,71,32,12.9
2020,10,3,2020-10-03,4,1,5,8,8,10,8,1,2,8,8,6,9,8,0,4,2,6,7,8,36 to 50,Female,722.1,71,32,12.9
2020,10,3,2020-10-03,3,4,2,1,2,10,1,2,1,2,0,7,0,6,5,2,2,3,1,1,21 to 35,Female,616.5,71,32,12.9
2020,10,3,2020-10-03,3,5,0,3,0,2,0,0,1,2,0,2,0,6,0,0,2,2,0,10,36 to 50,Male,601.9,71,32,12.9
2020,10,3,2020-10-03,1,1,10,10,10,10,10,5,1,8,7,3,10,7,0,1,2,10,2,10,21 to 35,Male,760.4,71,32,12.9
2020,10,4,2020-10-04,1,4,4,5,8,10,4,3,2,8,6,6,5,8,5,1,2,4,8,7,21 to 35,Female,677.9,71,32,12.9
2020,10,4,2020-10-04,3,3,10,3,10,4,1,2,2,7,5,5,0,8,0,3,2,8,0,10,21 to 35,Female,669.2,71,32,12.9
2020,10,4,2020-10-04,3,4,3,6,6,10,5,3,2,1,5,3,10,4,5,2,1,7,7,5,21 to 35,Male,645.9,71,32,12.9
2020,10,4,2020-10-04,2,1,7,5,3,3,3,1,1,7,1,8,1,8,2,3,1,3,2,7,21 to 35,Female,644.3,71,32,12.9
2020,10,4,2020-10-04,1,2,1,7,7,10,0,0,1,7,2,2,4,8,0,1,2,7,2,3,36 to 50,Male,660.1,71,32,12.9
2020,10,4,2020-10-04,2,5,4,5,8,6,6,2,2,7,1,1,10,7,0,7,1,6,2,9,21 to 35,Female,635.9,71,32,12.9
2020,10,4,2020-10-04,2,3,7,4,3,6,7,4,1,8,4,7,5,6,6,2,2,8,3,7,Less than 20,Male,687.9,71,32,12.9
2020,10,4,2020-10-04,5,3,5,3,3,5,2,5,1,7,2,10,1,5,0,3,2,5,1,10,51 or more,Female,683.2,71,32,12.9
2020,10,4,2020-10-04,4,4,3,4,3,2,0,5,1,6,1,2,1,9,5,10,1,3,1,10,21 to 35,Female,614.4,71,32,12.9
2020,10,5,2020-10-05,5,3,0,1,0,10,0,3,2,4,1,1,0,7,10,1,2,5,0,0,51 or more,Male,593.4,71,32,12.9
2020,10,5,2020-10-05,3,2,8,6,5,6,6,1,2,9,1,8,5,7,0,0,2,10,1,4,21 to 35,Male,683.2,71,32,12.9
2020,10,5,2020-10-05,3,1,8,10,10,10,6,5,1,6,2,10,7,7,0,1,2,10,2,8,51 or more,Female,749.9,71,32,12.9
2020,10,5,2020-10-05,2,3,3,3,6,3,8,3,2,7,5,3,5,6,10,7,2,4,6,3,36 to 50,Female,629.3,71,32,12.9
2020,10,5,2020-10-05,2,1,5,4,0,2,3,0,1,5,2,1,5,8,3,0,1,3,2,2,21 to 35,Female,615.7,71,32,12.9
2020,10,5,2020-10-05,4,5,10,8,10,10,3,5,2,3,2,8,5,7,0,5,2,5,5,4,21 to 35,Female,688.3,71,32,12.9
2020,10,5,2020-10-05,4,5,10,8,10,10,5,5,2,3,2,8,5,7,0,4,2,6,6,4,21 to 35,Female,696.8,71,32,12.9
2020,10,5,2020-10-05,2,2,7,7,10,5,10,5,2,6,6,5,10,4,0,3,2,10,10,5,36 to 50,Female,719.4,71,32,12.9
2020,10,5,2020-10-05,5,2,10,8,7,4,7,5,1,9,4,4,10,7,0,1,1,7,3,4,21 to 35,Male,714.7,71,32,12.9
2020,10,6,2020-10-06,3,3,2,10,10,10,7,2,2,8,8,8,5,7,0,0,1,10,3,9,21 to 35,Male,701.9,71,32,12.9
2020,10,6,2020-10-06,4,4,4,8,2,9,3,2,1,8,3,2,2,8,5,1,2,6,5,3,21 to 35,Female,666.9,71,32,12.9
2020,10,6,2020-10-06,4,2,4,4,4,3,5,3,1,5,7,5,5,9,6,2,2,3,3,8,21 to 35,Female,677.9,71,32,12.9
2020,10,6,2020-10-06,2,3,6,5,8,9,8,4,1,7,7,6,5,7,7,1,2,6,7,5,36 to 50,Male,706.6,71,32,12.9
2020,10,6,2020-10-06,5,5,5,2,10,10,5,5,1,6,5,10,0,7,0,5,1,10,1,10,21 to 35,Female,693.8,71,32,12.9
2020,10,6,2020-10-06,1,2,3,3,7,3,4,3,1,1,2,1,0,7,0,2,1,3,6,10,21 to 35,Female,634.2,71,32,12.9
2020,10,6,2020-10-06,1,3,5,7,5,9,6,3,1,7,4,7,3,8,0,2,2,6,2,10,Less than 20,Female,698.5,71,32,12.9
2020,10,6,2020-10-06,4,3,4,3,3,10,2,3,2,7,1,10,0,7,0,1,2,8,6,3,36 to 50,Female,668.3,71,32,12.9
2020,10,6,2020-10-06,3,3,4,10,8,9,2,5,2,1,4,10,0,7,5,4,2,8,3,1,21 to 35,Female,663.2,71,32,12.9
2020,10,6,2020-10-06,4,5,7,10,5,7,5,5,2,3,5,8,2,6,0,2,2,10,10,10,21 to 35,Female,706.8,71,32,12.9
2020,10,6,2020-10-06,2,2,4,7,4,3,7,3,1,7,3,6,3,5,3,0,2,2,8,4,21 to 35,Male,675.6,71,32,12.9
2020,10,6,2020-10-06,2,1,7,3,3,3,0,3,1,4,1,5,1,8,9,1,2,0,1,5,36 to 50,Female,630.1,71,32,12.9
2020,10,6,2020-10-06,4,4,3,5,10,3,3,5,1,9,10,1,4,8,5,4,2,10,0,2,36 to 50,Female,680.3,71,32,12.9
2020,10,6,2020-10-06,4,4,0,7,4,3,7,3,2,8,5,6,3,7,7,4,2,8,5,5,21 to 35,Female,653.9,71,32,12.9
2020,10,6,2020-10-06,2,3,5,1,3,2,2,2,1,4,1,3,7,8,0,3,1,4,1,7,36 to 50,Female,626.3,71,32,12.9
2020,10,6,2020-10-06,3,5,10,8,10,10,10,0,2,10,8,7,1,6,0,3,2,3,1,4,36 to 50,Female,684.5,71,32,12.9
2020,10,6,2020-10-06,1,1,8,3,2,3,7,1,2,5,0,6,5,8,10,2,2,4,2,10,51 or more,Male,637.1,71,32,12.9
